Educational level ID,Educational level,Family ID,Family,Salary,Movement Balance,Admissions,Resignations
9,Superior Completo,7250,Ajustadores Mecânicos Polivalentes E Afins,2793.1704979487763,19,969,950
9,Superior Completo,7251,"Montadores De Máquinas, Aparelhos E Acessórios Em Linhas De Montagem",4274.410237631745,31,1050,1019
9,Superior Completo,7252,Montadores De Máquinas Industriais,2803.8818539378653,2,1427,1425
9,Superior Completo,7253,Montadores De Máquinas Pesadas E Equipamentos Agrícolas,2108.397030980651,13,200,187
9,Superior Completo,7254,Mecânicos Montadores De Motores E Turboalimentadores,3357.7802243869637,-9,124,133
9,Superior Completo,7255,Montadores De Veículos Automotores (Linha De Montagem),2627.836515039273,2,1514,1512
9,Superior Completo,7256,Montadores De Sistemas E Estruturas De Aeronaves,3431.2776960406386,17,97,80
9,Superior Completo,7257,Instaladores De Equipamentos De Refrigeração E Ventilação,2334.5656782285996,-28,654,682
9,Superior Completo,7301,Supervisores De Montagens E Instalações Eletroeletrônicas,9516.105943895764,-196,1798,1994
9,Superior Completo,7311,Montadores De Equipamentos Eletroeletrônicos,3015.1335104822174,-90,4580,4670
9,Superior Completo,7312,Montadores De Aparelhos De Telecomunicações,1677.3460060780442,-24,242,266
9,Superior Completo,7313,Instaladores-Reparadores De  Linhas E Equipamentos De Telecomunicações,1829.2781998688545,-400,1600,2000
9,Superior Completo,7321,"Instaladores E Reparadores De Linhas E Cabos Elétricos, Telefônicos E De Comunicação De Dados",5694.050803156408,173,4768,4595
9,Superior Completo,7401,Supervisores Da Mecânica De Precisão E Instrumentos Musicais,6473.557898198942,-47,118,165
9,Superior Completo,7411,Mecânicos De Instrumentos De Precisão,3545.141656243841,-37,374,411
9,Superior Completo,7421,Confeccionadores De Instrumentos Musicais,2469.58857468395,2,16,14
9,Superior Completo,7501,Supervisores De Joalheria E Afins,4614.986075265067,4,16,12
9,Superior Completo,7502,"Supervisores De Vidraria, Cerâmica E Afins",5498.621133547218,-47,136,183
9,Superior Completo,7510,Joalheiros E Lapidadores De Gemas,1869.7485761251714,-23,75,98
9,Superior Completo,7511,Artesãos De Metais Preciosos E Semi-Preciosos,2241.6672498328544,-27,136,163
9,Superior Completo,7521,"Sopradores, Moldadores E Modeladores De Vidros E Afins",1589.86303347633,3,25,22
9,Superior Completo,7522,Trabalhadores Da Transformação De Vidros Planos,1944.0555972962313,-8,136,144
9,Superior Completo,7523,Ceramistas (Preparação E Fabricação),2670.1012484516086,26,440,414
9,Superior Completo,7524,Vidreiros E Ceramistas (Arte E Decoração),13176.650214233232,-14,34,48
9,Superior Completo,7601,Supervisores Da Indústria Têxtil,4343.3353524891745,-227,614,841
9,Superior Completo,7602,Supervisores Na Indústria Do Curtimento,4416.3813587535515,-6,8,14
9,Superior Completo,7603,Supervisores Na Confecção Do Vestuário,3547.4785130162986,-140,824,964
9,Superior Completo,7604,Supervisores Na Confecção De Calçados,4463.455566156592,-113,442,555
9,Superior Completo,7605,"Supervisores Da Confecção De Artefatos De Tecidos, Couros E Afins",4690.300406758378,-24,316,340
9,Superior Completo,7606,Supervisores Das Artes Gráficas,5590.170158543706,-287,559,846
9,Superior Completo,7610,Trabalhadores Polivalentes Das Indústrias Têxteis,2179.7839227416875,-29,511,540
9,Superior Completo,7611,Trabalhadores Da Classificação De Fibras Têxteis E Lavagem De Lã,2081.125914140181,2,68,66
9,Superior Completo,7612,Operadores Da Fiação,1817.3999488864972,-27,170,197
9,Superior Completo,7613,Operadores De Tear E Máquinas Similares,2087.676296329423,-19,408,427
9,Superior Completo,7614,"Trabalhadores De Acabamento, Tingimento E Estamparia Das Indústrias Têxteis",2430.634724456305,-18,297,315
9,Superior Completo,7618,Inspetores E Revisores De Produção Têxtil,19991.734562531266,2,607,605
9,Superior Completo,7620,Trabalhadores Polivalentes Do Curtimento De Couros E Peles,1646.4793417411938,4,116,112
9,Superior Completo,7621,Trabalhadores Da Preparação Do Curtimento De Couros E Peles,2063.307100423177,-2,6,8
9,Superior Completo,7622,Trabalhadores Do Curtimento De Couros E Peles,1617.503871725063,10,67,57
9,Superior Completo,7623,Trabalhadores Do Acabamento De Couros E Peles,1928.8401851823937,6,72,66
9,Superior Completo,7630,Profissionais Polivalentes Da Confecção De Roupas,2689.521539421712,-204,1196,1400
9,Superior Completo,7631,Trabalhadores Da Preparação Da Confecção De Roupas,1807.680902925024,23,2978,2955
9,Superior Completo,7632,Operadores De Máquinas Para Costura De Peças Do Vestuário,2060.3208438698744,-391,4787,5178
9,Superior Completo,7633,Operadores De Máquinas Para Bordado E Acabamento De Roupas,2034.0655892783368,-79,835,914
9,Superior Completo,7640,Trabalhadores Polivalentes Da Confecção De Calçados,1334.0326470047185,123,1494,1371
9,Superior Completo,7641,Trabalhadores Da Preparação Da Confecção De Calçados,1550.1714526030664,-5,872,877
9,Superior Completo,7642,Operadores De Máquinas De Costurar E Montar Calçados,3837.944417595406,-71,387,458
9,Superior Completo,7643,Trabalhadores De Acabamento De Calçados,1770.7896179323825,-30,475,505
9,Superior Completo,7650,Trabalhadores Polivalentes Da Confecção De Artefatos De Tecidos E Couros,2636.653678919731,-3,23,26
9,Superior Completo,7651,"Trabalhadores Da Preparação De Artefatos De Tecidos, Couros E Tapeçaria",1748.369163634285,13,74,61
9,Superior Completo,7652,"Trabalhadores Da Confecção De Artefatos De Tecidos, Couros E Sintéticos",1801.012368257879,-4,262,266
9,Superior Completo,7653,Operadores De Máquinas Na Confecção De Artefatos De  Couro,1571.3701043421927,-6,62,68
9,Superior Completo,7654,Trabalhadores Do Acabamento De Artefatos De Tecidos E Couros,1495.3009430507443,-4,104,108
9,Superior Completo,7661,Trabalhadores Da Pré-Impressão Gráfica,2970.056339629214,-622,4027,4649
9,Superior Completo,7662,Trabalhadores Da Impressão Gráfica,2715.163165814326,-169,1248,1417
9,Superior Completo,7663,Trabalhadores Do Acabamento Gráfico,2462.8872992029806,-30,954,984
9,Superior Completo,7664,Trabalhadores De Laboratório Fotográfico E Radiológico,2710.6638982484837,-66,318,384
9,Superior Completo,7681,"Trabalhadores De Tecelagem Manual, Tricô, Crochê, Rendas E Afins",1626.8024216577824,-6,31,37
9,Superior Completo,7682,Trabalhadores Artesanais Da Confecção De Peças E Tecidos,1861.446436299906,-5,44,49
9,Superior Completo,7683,Trabalhadores Artesanais Da Confecção De Calçados E Artefatos De Couros E Peles,6005.590473469836,-12,208,220
9,Superior Completo,7686,Trabalhadores Tipográficos Linotipistas E Afins,2062.5929684564107,-37,32,69
9,Superior Completo,7687,Encadernadores E Recuperadores De Livros (Pequenos Lotes Ou A Unidade),1893.3054514567057,0,44,44
9,Superior Completo,7701,"Supervisores Em Indústria De Madeira, Mobiliário E Da Carpintaria Veicular",3576.629206365258,-103,582,685
9,Superior Completo,7711,Marceneiros E Afins,2516.6334721904695,38,1186,1148
9,Superior Completo,7721,Trabalhadores De Tratamento E Preparação Da Madeira,1650.300373590293,-2,136,138
9,Superior Completo,7731,Operadores De Máquinas De Desdobramento Da Madeira,1706.1313784578476,5,148,143
9,Superior Completo,7732,Operadores De Máquinas De Aglomeração E Prensagem De Chapas,2495.6817922925193,-16,18,34
9,Superior Completo,7733,Operadores De Usinagem Convencional De Madeira,3213.90747845345,-20,292,312
9,Superior Completo,7734,Operadores De Máquina De Usinar Madeira (Produção Em Série),2160.0561541665725,-15,97,112
9,Superior Completo,7735,Operadores De Máquinas De Usinagem De Madeira Cnc,2478.163439543757,-27,150,177
9,Superior Completo,7741,Montadores De Móveis E Artefatos De Madeira,2264.6419547123,27,963,936
9,Superior Completo,7751,Trabalhadores De Arte E  Do Acabamento Em Madeira Do Mobiliário,2129.2065288916565,-5,56,61
9,Superior Completo,7764,"Confeccionadores De Artefatos De Madeira, Móveis De Vime E Afins",3515.5705759085863,-3,18,21
9,Superior Completo,7771,Carpinteiros Navais,2891.4727851019966,-2,5,7
9,Superior Completo,7772,Carpinteiros De Carrocerias E Carretas,1486.2437438964844,-2,2,4
9,Superior Completo,7801,Supervisores De Trabalhadores De Embalagem E Etiquetagem,4333.916470687116,-83,416,499
9,Superior Completo,7811,Condutores De Processos Robotizados,5608.148378501261,-13,101,114
9,Superior Completo,7813,Operadores De Equipamentos Pilotados Remotamente,3372.342927140082,199,573,374
9,Superior Completo,7817,Trabalhadores Subaquáticos,2187.665940544822,10,181,171
9,Superior Completo,7821,Operadores De Máquinas E Equipamentos De Elevação,3984.782831491196,13,733,720
9,Superior Completo,7822,Operadores De Equipamentos De Movimentação De Cargas,2554.4305759372546,-98,4733,4831
9,Superior Completo,7823,Motoristas De Veículos De Pequeno E Médio Porte,1898.2514215606552,840,12994,12154
9,Superior Completo,7824,"Motoristas De Ônibus Urbanos, Metropolitanos E Rodoviários",2589.1206532609986,46,3243,3197
9,Superior Completo,7825,Motoristas De Veículos De Cargas Em Geral,2189.527068329473,1632,15907,14275
9,Superior Completo,7826,Operadores De Veículos Sobre Trilhos E Cabos Aéreos,2633.551847717584,13,316,303
9,Superior Completo,7827,Trabalhadores Aquaviários,1995.0883430853974,250,1115,865
9,Superior Completo,7828,Condutores De Animais E De Veículos De Tração Animal E Pedais,1813.428213282994,9,25,16
9,Superior Completo,7831,Trabalhadores De Manobras De Transportes Sobre Trilhos,1831.1326481048504,26,463,437
9,Superior Completo,7832,Trabalhadores De Cargas E Descargas De Mercadorias,2091.3964555163698,846,11630,10784
9,Superior Completo,7841,Trabalhadores De Embalagem E De Etiquetagem,1880.483363570686,65,5725,5660
9,Superior Completo,7842,Alimentadores De Linhas De Produção,2110.5545412370375,4370,46492,42122
9,Superior Completo,7911,Artesãos,2144.9214031535657,13,105,92
9,Superior Completo,8101,"Supervisores De Produção Em Indústrias Químicas, Petroquímicas E Afins",7051.910459944769,-151,1217,1368
9,Superior Completo,8102,Supervisores De Produção Em Indústrias De Transformação De Plásticos E Borrachas,6942.149262071387,-36,960,996
9,Superior Completo,8103,"Supervisores De Produção Em Indústrias De Produtos Farmacêuticos, Cosméticos E Afins",6369.108843496662,-106,860,966
9,Superior Completo,8110,"Operadores Polivalentes De Equipamentos Em Indústrias Químicas, Petroquímicas E Afins",4905.762024786786,-45,576,621
9,Superior Completo,8111,Operadores De Equipamentos De Moagem E Mistura De Materiais (Tratamentos Químicos E Afins),2153.969278127354,-32,290,322
9,Superior Completo,8112,Operadores De Calcinação E De Tratamentos Químicos De Materiais Radioativos,3638.7343792695497,7,49,42
9,Superior Completo,8113,Operadores De Equipamentos De Filtragem E Separação,5049.430973440489,-486,477,963
9,Superior Completo,8114,"Operadores De Equipamentos De Destilação, Evaporação E Reação",7371.159567559777,-2,234,236
9,Superior Completo,8115,Operadores De Equipamentos De Produção E Refino De Petróleo E Gás,3202.764652199297,-62,125,187
9,Superior Completo,8116,Operadores De Equipamentos De Coqueificação,3019.9651776775354,-1,165,166
9,Superior Completo,8117,"Operadores De Instalações E Máquinas De Produtos Plásticos, De Borracha E Moldadores De Parafinas",1981.0717742572597,19,1825,1806
9,Superior Completo,8118,"Operadores De Máquinas E Instalações De Produtos Farmacêuticos, Cosméticos E Afins",2109.127245786504,-104,1111,1215
9,Superior Completo,8121,Trabalhadores Da Fabricação De Munição E Explosivos Químicos,1969.2022850934197,1,17,16
9,Superior Completo,8131,"Operadores De Processos Das Indústrias De Transformação De Produtos Químicos, Petroquímicos E Afins",2415.673930249924,471,4215,3744
9,Superior Completo,8181,Laboratoristas Industriais Auxiliares,2989.4640881544174,878,8213,7335
9,Superior Completo,8201,Supervisores De Produção Em Indústrias Siderúrgicas,6656.447683760171,15,549,534
9,Superior Completo,8202,Supervisores Na Fabricação De Materiais Para Construção (Vidros E Cerâmicas),5111.473457094118,-75,481,556
9,Superior Completo,8211,Operadores De Instalações De Sinterização,2425.645806075282,9,368,359
9,Superior Completo,8212,Operadores De Fornos De Primeira  Fusão E Aciaria,3180.3092063834747,-9,247,256
9,Superior Completo,8213,Operadores De Equipamentos De Laminação,3293.3024278930825,2,205,203
9,Superior Completo,8214,Operadores De Equipamentos De Acabamento De Chapas E Metais,2831.104809064545,-75,1649,1724
9,Superior Completo,8221,Forneiros Metalúrgicos (Segunda Fusão E Reaquecimento),2951.811854249966,-14,35,49
9,Superior Completo,8231,"Operadores Na Preparação De Massas Para Abrasivo, Vidro, Cerâmica, Porcelana E Materiais De Construção",2670.3289576483908,-5,56,61
9,Superior Completo,8232,"Operadores De Equipamentos De Fabricação  E Beneficiamento De Cristais, Vidros, Cerâmicas, Porcelanas, Fibras De Vidro, Abrasivos E Afins",2635.2012003319032,-17,118,135
9,Superior Completo,8233,Operadores De Instalações E Equipamentos De Fabricação De Materiais De Construção,3361.174650543494,11,251,240
9,Superior Completo,8281,Trabalhadores Da Fabricação De Cerâmica Estrutural Para Construção,1528.3498647054037,8,91,83
9,Superior Completo,8301,Supervisores Da Fabricação De Celulose E Papel,6650.49522219723,-53,362,415
9,Superior Completo,8311,Preparadores De Pasta Para Fabricação De Papel,3851.24683370103,-46,97,143
9,Superior Completo,8321,Operadores De Máquinas De Fabricar Papel E Papelão,2842.0183260759823,50,404,354
9,Superior Completo,8331,Operadores De Máquinas Na Fabricação De Produtos De Papel E Papelão,1861.6890560758898,-25,225,250
9,Superior Completo,8332,Trabalhadores Artesanais De Produtos De Papel E Papelão,1673.723031204738,9,49,40
9,Superior Completo,8401,"Supervisores Da Fabricação De Alimentos, Bebidas E Fumo",5768.23261166284,-353,5969,6322
9,Superior Completo,8411,"Trabalhadores Da Indústria De Beneficiamento De Grãos, Cereais E Afins",2323.3516561296387,3,204,201
9,Superior Completo,8412,Trabalhadores No Beneficiamento Do Sal,1895.6072720614347,2,12,10
9,Superior Completo,8413,Trabalhadores Na Fabricação E Refino De Açúcar,3746.4489585293236,-67,202,269
9,Superior Completo,8414,Trabalhadores Na Fabricação E Conservação De Alimentos,2721.7416872515487,-43,1464,1507
9,Superior Completo,8415,Trabalhadores Na Pasteurização Do Leite E Na Fabricação De Laticínios  E Afins,2162.1377624262072,-7,1005,1012
9,Superior Completo,8416,"Trabalhadores Na Industrialização De Café, Cacau, Mate E De Produtos Afins",1650.472343742971,-8,43,51
9,Superior Completo,8417,"Trabalhadores Na Fabricação De Cachaça, Cerveja, Vinhos E Outras Bebidas",3225.9086925760694,-23,435,458
9,Superior Completo,8418,"Operadores De Equipamentos Na Fabricação De Pães, Massas Alimentícias, Doces, Chocolates E Achocolatados",2768.053202962164,-99,559,658
9,Superior Completo,8421,Cigarreiros E Beneficiadores De Fumo,2602.8054498392507,100,722,622
9,Superior Completo,8422,Charuteiros,2472.6649780273438,4,13,9
9,Superior Completo,8481,Trabalhadores Artesanais Na Conservação De Alimentos,1865.479840742087,-17,242,259
9,Superior Completo,8482,Trabalhadores Artesanais Na Pasteurização Do Leite E Na Fabricação De Laticínios E Afins,2166.2661546405993,-14,88,102
9,Superior Completo,8483,"Padeiros, Confeiteiros E Afins",2156.1572484381827,-85,4669,4754
9,Superior Completo,8484,Trabalhadores Na Degustação E Classificação De Grãos E Afins,2360.431735480157,53,1293,1240
9,Superior Completo,8485,Magarefes E Afins,2166.17958998683,-294,6352,6646
9,Superior Completo,8486,Trabalhadores Artesanais Na Indústria Do Fumo,1475.0264422579814,4,40,36
9,Superior Completo,8601,Supervisores Da Produção De Utilidades,6124.860275712112,-171,2535,2706
9,Superior Completo,8611,"Operadores De Instalações De Geração E Distribuição De Energia Elétrica, Hidráulica, Térmica Ou Nuclear",4642.944529372497,-27,537,564
9,Superior Completo,8612,Operadores De Instalações De Distribuição De Energia Elétrica,4715.124412514634,-51,148,199
9,Superior Completo,8621,Operadores De Máquinas A Vapor E Utilidades,4520.43536206707,-312,4649,4961
9,Superior Completo,8622,"Operadores De Instalações De Captação, Tratamento E Distribuição De Água",3072.453033238241,-176,643,819
9,Superior Completo,8623,Operadores De Instalações De Captação E Esgotos,2544.5972008447534,253,1703,1450
9,Superior Completo,8624,"Operadores De Instalações De Extração, Processamento, Envasamento E Distribuição De Gases",2681.6548165137615,22,120,98
9,Superior Completo,8625,Operadores De Instalações De Refrigeração E Ar-Condicionado,4559.887820935123,-7,142,149
9,Superior Completo,9101,"Supervisores Em Serviços De Reparação E Manutenção De Máquinas E Equipamentos Industriais, Comerciais E Residenciais",8312.631526112813,-41,5453,5494
9,Superior Completo,9102,Supervisores Em Serviços De Reparação E Manutenção Veicular,4526.437983966605,39,2080,2041
9,Superior Completo,9109,"Supervisores De Outros Trabalhadores De Serviços De Reparação, Conservação E Manutenção",5654.197772959553,-18,93,111
9,Superior Completo,9111,"Mecânicos De Manutenção De Bombas, Motores, Compressores E Equipamentos De Transmissão",3092.433487972098,40,493,453
9,Superior Completo,9112,Mecânicos De Manutenção E Instalação De Aparelhos De  Climatização E Refrigeração,2106.8500457064456,-3,861,864
9,Superior Completo,9113,Mecânicos De Manutenção De Máquinas Industriais,3963.8949477851334,-27,9203,9230
9,Superior Completo,9131,Mecânicos De Manutenção De Máquinas Pesadas E Equipamentos Agrícolas,3382.243229707875,127,1175,1048
9,Superior Completo,9141,Mecânicos De Manutenção Aeronáutica,3986.7125635133443,61,743,682
9,Superior Completo,9142,Mecânicos De Manutenção De Motores E Equipamentos Navais,5613.996328333805,-11,42,53
9,Superior Completo,9143,Mecânicos De Manutenção Metroferroviária,2321.592425707327,-45,103,148
9,Superior Completo,9144,Mecânicos De Manutenção De Veículos Automotores,2621.99567609402,423,5015,4592
9,Superior Completo,9151,Técnicos Em Manutenção E Reparação De Instrumentos De Medição E Precisão,2905.162429960792,31,590,559
9,Superior Completo,9152,Restauradores De Instrumentos Musicais,1589.0402597280652,5,17,12
9,Superior Completo,9153,Técnicos Em Manutenção E Reparação De Equipamentos Biomédicos,3494.197815163352,112,1156,1044
9,Superior Completo,9154,Reparadores De Equipamentos Fotográficos,3450.818115234375,0,8,8
9,Superior Completo,9191,Lubrificadores,2613.9279937751935,11,447,436
9,Superior Completo,9192,"Trabalhadores De Manutenção De Roçadeiras, Motoserras E Similares",2828.485976555416,-33,382,415
9,Superior Completo,9193,Mecânicos De Manutenção De Bicicletas E Equipamentos Esportivos E De Ginástica,1797.8841095084983,5,171,166
9,Superior Completo,9501,"Supervisores De Manutenção Eletroeletrônica Industrial, Comercial E Predial",6378.0241080358555,-211,3268,3479
9,Superior Completo,9502,Supervisores De Manutenção Eletroeletrônica Veicular,3340.2430914556226,-21,124,145
9,Superior Completo,9503,Supervisores De Manutenção Eletromecânica,7905.86548015396,-185,2425,2610
9,Superior Completo,9511,Eletricistas De Manutenção Eletroeletrônica,3546.226746034632,-207,6705,6912
9,Superior Completo,9513,Instaladores E Mantenedores De Sistemas Eletroeletrônicos De Segurança,1995.272797662819,339,4423,4084
9,Superior Completo,9531,"Eletricistas Eletrônicos De Manutenção Veicular (Aérea, Terrestre E Naval)",4039.5186779463706,8,748,740
9,Superior Completo,9541,"Instaladores E Mantenedores Eletromecânicos De Elevadores, Escadas E Portas Automáticas",2883.581164566428,-29,1670,1699
9,Superior Completo,9542,Reparadores De Aparelhos Eletrodomésticos,2383.5755781280327,-35,98,133
9,Superior Completo,9543,Reparadores De Equipamentos De Escritório,2141.643540837834,-35,172,207
9,Superior Completo,9911,Conservadores De Vias Permanentes (Trilhos),2872.231374083223,10,99,89
9,Superior Completo,9912,Mantenedores De Equipamentos De Parques De Diversões E Similares,1997.398535751715,1,21,20
9,Superior Completo,9913,Reparadores De Carrocerias De Veículos,1972.6865660900833,-3,384,387
9,Superior Completo,9921,Trabalhadores Elementares De Serviços De Manutenção Veicular,1732.2934872242145,15,431,416
9,Superior Completo,9922,Trabalhadores Operacionais De Conservação De Vias Permanentes (Exceto Trilhos),2301.690019814533,17,2565,2548
10,Mestrado,0000,Não especificado,3287.3536199796,-185,98,283
10,Mestrado,0101,Oficiais Generais Das Forças Armadas,6896.316015625,-3,1,4
10,Mestrado,0102,Oficiais Das Forças Armadas,56264,1,1,0
10,Mestrado,1111,Legisladores,15000,1,1,0
10,Mestrado,1112,Dirigentes Gerais Da Administração Pública,28297.520416259766,2,9,7
10,Mestrado,1114,Dirigentes Do Serviço Público,8600.46861210809,4,92,88
10,Mestrado,1115,Gestores Públicos,11108.463002490898,11,60,49
10,Mestrado,1130,"Dirigentes De Povos Indígenas, De Quilombolas E Caiçaras",8558,1,1,0
10,Mestrado,1141,Dirigentes De Partidos Políticos,7278.5,0,1,1
10,Mestrado,1142,Dirigentes E Administradores De Entidades Patronais E Dos Trabalhadores E De Outros Interesses Sócioeconômicos,13712.537841796875,4,8,4
10,Mestrado,1143,Dirigentes E Administradores De Entidades Religiosas,7549.6142578125,-4,4,8
10,Mestrado,1144,Dirigentes E Administradores De Organizações Da Sociedade Civil Sem Fins Lucrativos,12898.544588955965,-3,15,18
10,Mestrado,1210,Diretores Gerais,39131.12489207096,29,436,407
10,Mestrado,1221,"Diretores De Produção E Operações Em Empresa Agropecuária, Pesqueira , Aqüícola E Florestal",32562.144847869873,-6,3,9
10,Mestrado,1222,"Diretores De Produção E Operações Em Empresa Da Indústria Extrativa, Transformação E De Serviços De Utilidade Pública",48736.27223821272,-5,26,31
10,Mestrado,1223,Diretores De Operações De Obras Em Empresa De Construção,28879.0267609627,-5,13,18
10,Mestrado,1224,Diretores De Operações Em Empresa Do Comércio,36880.254565429685,1,18,17
10,Mestrado,1225,"Diretores De Serviços De Turismo, De Alojamento E De Alimentação",24816.787306722003,-2,14,16
10,Mestrado,1226,"Diretores De Operações De Serviços Em Empresa De Armazenamento, De Transporte E De Telecomunicação",32648.339586498118,-2,19,21
10,Mestrado,1227,Diretores De Operações De Serviços Em Instituição De Intermediação Financeira,34972.47231385309,-1,101,102
10,Mestrado,1231,Diretores Administrativos E Financeiros,34828.094616064605,-41,795,836
10,Mestrado,1232,Diretores De Recursos Humanos E Relações De Trabalho,36135.922364079095,-11,80,91
10,Mestrado,1233,Diretores De Comercialização E Marketing,41089.864806230005,19,447,428
10,Mestrado,1234,Diretores De Suprimentos E Afins,20677.346475629663,4,36,32
10,Mestrado,1236,Diretores De Tecnologia Da Informação,37107.77168118224,12,153,141
10,Mestrado,1237,Diretores De Pesquisa E Desenvolvimento,32740.86637167605,11,86,75
10,Mestrado,1238,Diretores De Manutenção,28362.236015768613,-4,15,19
10,Mestrado,1311,"Diretores E Gerentes De Operações Em Empresa De Serviços Pessoais, Sociais E Culturais",12869.13162928053,50,479,429
10,Mestrado,1312,"Gestores E Especialistas De Operações Em Empresas, Secretarias E Unidades De Serviços De Saúde",11329.006523485468,16,447,431
10,Mestrado,1313,Diretores E Gerentes De Instituição De Serviços Educacionais,10422.046447329602,-113,644,757
10,Mestrado,1411,"Gerentes De Produção E Operações Em Empresa Agropecuária, Pesqueira, Aqüícola E Florestal",12280.63436133642,19,76,57
10,Mestrado,1412,"Gerentes De Produção E Operações Em Empresa Da Indústria Extrativa, De Transformação E De Serviços De Utilidade Pública",17795.432081033254,-18,515,533
10,Mestrado,1413,Gerentes De Obras Em Empresa De Construção,13170.185,14,107,93
10,Mestrado,1414,Gerentes De Operações Comerciais E De Assistência Técnica,9820.469904663458,-52,145,197
10,Mestrado,1415,"Gerentes De Operações De Serviços Em Empresa De Turismo, De Alojamento E Alimentação",7743.919548604082,-8,83,91
10,Mestrado,1416,"Gerentes De Operações De Serviços Em Empresa De Transporte, De Comunicação E De Logística (Armazenagem E Distribuição)",15378.237924281966,-14,223,237
10,Mestrado,1417,Gerentes De Operações De Serviços Em Instituição De Intermediação Financeira,15799.443844698495,22,272,250
10,Mestrado,1418,Gerentes Operacionais Da Aviação Civil,14033.958740234375,11,12,1
10,Mestrado,1421,"Gerentes Administrativos, Financeiros, De Riscos E Afins",12959.756413944158,-23,2655,2678
10,Mestrado,1422,Gerentes De Recursos Humanos E De Relações Do Trabalho,11192.284050100086,-68,524,592
10,Mestrado,1423,"Gerentes De Comercialização, Marketing E Comunicação",13364.940996570238,1087,6617,5530
10,Mestrado,1424,Gerentes De Suprimentos E Afins,17609.56165418872,-5,213,218
10,Mestrado,1425,Gerentes De Tecnologia Da Informação,17063.821481091636,240,1859,1619
10,Mestrado,1426,Gerentes De Pesquisa E Desenvolvimento E Afins,18636.886188255045,-10,888,898
10,Mestrado,1427,Gerentes De Manutenção E Afins,12129.551092881075,51,404,353
10,Mestrado,2011,Profissionais Da Biotecnologia,7109.498041103354,23,85,62
10,Mestrado,2012,Profissionais Da Metrologia,7268.209677734374,2,8,6
10,Mestrado,2021,"Engenheiros De Controle E Automação, Engenheiros Mecatrônicos E Afins",9220.747175310042,26,100,74
10,Mestrado,2030,Pesquisadores Das Ciências Biológicas,6201.508676999312,30,180,150
10,Mestrado,2031,Pesquisadores Das Ciências Naturais E Exatas,7403.146035250662,144,640,496
10,Mestrado,2032,Pesquisadores De Engenharia E Tecnologia,12066.174384397344,36,756,720
10,Mestrado,2033,Pesquisadores Das Ciências Da Saúde,7511.872957911072,68,271,203
10,Mestrado,2034,Pesquisadores Das Ciências Da Agricultura,7644.241356519886,35,185,150
10,Mestrado,2035,Pesquisadores Das Ciências Sociais E Humanas,6474.326956860032,33,211,178
10,Mestrado,2041,Peritos Criminais E Judiciais,8838.563151041666,-1,1,2
10,Mestrado,2111,Profissionais Da Matemática,10907.812643651718,71,221,150
10,Mestrado,2112,Profissionais De Estatística E Afins,10230.698743998484,68,245,177
10,Mestrado,2122,Engenheiros Em Computação,14455.122727735055,535,1221,686
10,Mestrado,2123,Administradores De Tecnologia Da Informação,10746.341756605992,99,617,518
10,Mestrado,2124,Analistas De Tecnologia Da Informação,9351.251147463632,1266,6561,5295
10,Mestrado,2131,Físicos,10356.578939577133,-8,25,33
10,Mestrado,2132,Químicos,7017.9120310111075,-30,143,173
10,Mestrado,2133,Profissionais Das Ciências Atmosféricas E Espaciais E De Astronomia,6085.519052734375,19,47,28
10,Mestrado,2134,"Geólogos, Oceanógrafos, Geofísicos E Afins",9053.687722406783,6,393,387
10,Mestrado,2140,Engenheiros Ambientais E Afins,8706.283632294942,93,289,196
10,Mestrado,2141,Arquitetos E Urbanistas,10121.353461858764,25,160,135
10,Mestrado,2142,Engenheiros Civis E Afins,14955.83823033312,122,1025,903
10,Mestrado,2143,"Engenheiros Eletricistas, Eletrônicos E Afins",11358.322761321237,-24,541,565
10,Mestrado,2144,Engenheiros Mecânicos E Afins,12197.265366246022,113,726,613
10,Mestrado,2145,Engenheiros Químicos E Afins,14009.83301398917,-61,243,304
10,Mestrado,2146,"Engenheiros Metalurgistas, De Materiais E Afins",10938.823129629804,-8,88,96
10,Mestrado,2147,Engenheiros De Minas E Afins,15875.353428328459,120,265,145
10,Mestrado,2148,Engenheiros Agrimensores E Engenheiros Cartógrafos,9700.06521243649,-1,17,18
10,Mestrado,2149,"Engenheiros De Produção, Qualidade, Segurança E Afins",10172.845713411902,78,977,899
10,Mestrado,2151,Oficiais De Convés E Afins,10178.979199989117,8,56,48
10,Mestrado,2152,Oficiais De Máquinas Da Marinha Mercante,9892.204554966518,3,17,14
10,Mestrado,2153,Profissionais Da Pilotagem Aeronáutica,8544.115444164921,6,45,39
10,Mestrado,2211,Biólogos E Afins,5364.18756119945,-1,371,372
10,Mestrado,2212,Biomédicos,3446.2594195132224,-47,354,401
10,Mestrado,2221,Engenheiros Agrossilvipecuários,7394.65226336741,13,422,409
10,Mestrado,2222,Engenheiros De Alimentos E Afins,4899.802334074193,2,19,17
10,Mestrado,2232,Cirurgiões-Dentistas,6563.1105637278515,-1,333,334
10,Mestrado,2233,Veterinários E Zootecnistas,5911.338195449191,48,359,311
10,Mestrado,2234,Farmacêuticos,6632.135189458181,-124,1544,1668
10,Mestrado,2235,Enfermeiros E Afins,7230.858524727219,-207,2106,2313
10,Mestrado,2236,Fisioterapeutas,3549.50880193315,-53,842,895
